sampleID,core_name,core_type,sample_depth_start,sample_depth_end,Latitude,Longitude,modernWaterDepth,TEX86,fGDGT_0,fGDGT_1,fGDGT_2,fGDGT_3,fGDGT_cren,fGDGT_cren_prime,BIT,publicationYear,reference_name,remark,reference_link,RI_zhang16,RI_zhang16_revised,RI_0to5,gdgt23ratio,methaneIndex,gdgtZeroOverZeroCren,QC_flag,match_lat,match_lon,match_depth,SST,thermocline_depth,thermocline_T,thermocline_T_depthIntegral,SSN,thermocline_nitrate,thermocline_nitrate_depthIntegral,region_ID,regionName,pred_tex,tex_residuals
TEXAS_PSM_RR00056,S137,,0.0,1.0,17.28,118.36,3986.0,0.725274725,0.194,0.05,0.063,0.009,0.625,0.06,0.23,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.9429999999999996,3.6279999999999997,3.6279999999999997,7.000000000000001,0.15117719950433706,0.194,include,17.375,118.375,4000.0,27.81301,65.0,23.43149,26.394674,0.023665462,2.1010466,0.4325779,38.0,South China Sea,0.64354527,0.08172945503387452
TEXAS_PSM_RR00057,S181,,0.0,1.0,17.29,117.84,3960.0,0.743455497,0.18,0.049,0.072,0.009,0.628,0.061,0.22,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.976,3.6650000000000005,3.6650000000000005,8.0,0.15873015873015875,0.18,include,17.375,117.875,4000.0,27.6889,65.0,23.47391,26.351667,0.024626438,1.9735074,0.37356803,38.0,South China Sea,0.64309,0.10036548731066897
TEXAS_PSM_RR00058,S199,,0.0,1.0,16.17,118.93,3675.0,0.74,0.177,0.052,0.076,0.009,0.622,0.063,0.11,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.971,3.6559999999999997,3.6559999999999997,8.444444444444445,0.16666666666666666,0.177,include,16.125,118.875,3700.0,28.51731,60.0,25.42271,27.639433,0.017638998,0.37572065,0.057919938,38.0,South China Sea,0.65672016,0.08327983856201171
TEXAS_PSM_RR00059,SO95-17941,BC,0.0,1.0,21.52,118.48,2201.0,0.710784314,0.2,0.059,0.078,0.011,0.597,0.056,0.14,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.8600000000000003,3.513,3.513,7.090909090909092,0.18476903870162298,0.2,include,21.625,118.375,2200.0,26.8683,90.0,22.68301,25.436317,0.062492706,2.6928954,0.46241078,38.0,South China Sea,0.6334017,0.07738262208639524
TEXAS_PSM_RR00060,SO95-17942,BC,0.0,1.0,19.33,113.2,329.0,0.718232044,0.169,0.051,0.063,0.014,0.651,0.053,0.07,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,3.035,3.739,3.739,4.5,0.15384615384615383,0.169,include,19.375,113.125,325.0,26.793491,60.0,23.682291,25.731815,0.10598487,0.38552806,0.07844176,38.0,South China Sea,0.6365293,0.08170271756109615
TEXAS_PSM_RR00061,SO95-17943,BC,0.0,1.0,18.95,117.55,917.0,0.720930233,0.193,0.06,0.077,0.013,0.593,0.065,0.11,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.885,3.543,3.543,5.923076923076923,0.18564356435643567,0.193,include,18.875,117.625,900.0,27.199509,65.0,23.274109,25.876574,0.027976844,1.8649087,0.3151707,38.0,South China Sea,0.6380615,0.08286870956250003
TEXAS_PSM_RR00062,SO95-17944,BC,0.0,1.0,18.66,113.64,1219.0,0.691919192,0.197,0.061,0.073,0.01,0.604,0.054,0.08,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.869,3.527,3.527,7.3,0.17955112219451372,0.197,include,18.625,113.625,1200.0,27.10921,55.0,24.22079,26.211098,0.09024674,0.08584818,0.04123783,38.0,South China Sea,0.6416022,0.05031697384890743
TEXAS_PSM_RR00063,SO95-17945,BC,0.0,1.0,18.13,113.78,2404.0,0.658031088,0.193,0.066,0.07,0.009,0.613,0.048,0.05,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.8770000000000002,3.5380000000000003,3.5380000000000003,7.7777777777777795,0.17990074441687345,0.193,include,18.125,113.875,2400.0,27.24279,50.0,24.80641,26.534822,0.075631194,0.019788105,0.031905074,38.0,South China Sea,0.6450286,0.013002496843994127
TEXAS_PSM_RR00064,SO95-17946,BC,0.0,1.0,18.13,114.25,3465.0,0.712041885,0.217,0.055,0.073,0.009,0.592,0.054,0.22,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.8120000000000003,3.4579999999999997,3.4579999999999997,8.11111111111111,0.17496807151979565,0.217,include,18.125,114.125,3500.0,27.2654,50.0,24.72411,26.519356,0.067301735,0.02083143,0.02816585,38.0,South China Sea,0.6448649,0.06717696819854735
TEXAS_PSM_RR00065,SO95-17947,BC,0.0,1.0,18.47,116.03,3765.0,0.721238938,0.2,0.063,0.086,0.012,0.575,0.065,0.07,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.8309999999999995,3.471,3.471,7.166666666666666,0.20099875156054933,0.2,include,18.375,116.125,3800.0,27.19171,65.0,23.25681,25.85866,0.046253935,1.0512799,0.12492975,38.0,South China Sea,0.63787186,0.08336707654217534
TEXAS_PSM_RR00066,SO95-17948,BC,0.0,1.0,16.71,114.9,2841.0,0.707692308,0.213,0.057,0.073,0.011,0.592,0.054,0.25,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.8200000000000003,3.4659999999999997,3.4659999999999997,6.636363636363637,0.17916137229987295,0.213,include,16.625,114.875,2800.0,27.73279,50.0,25.42149,27.101967,0.02574382,0.053238153,0.013334814,38.0,South China Sea,0.6510315,0.05666081385937505
TEXAS_PSM_RR00067,SO95-17949,BC,0.0,1.0,17.35,115.17,2195.0,0.711711712,0.203,0.064,0.087,0.011,0.573,0.06,0.15,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.803,3.4359999999999995,3.4359999999999995,7.909090909090909,0.20377358490566042,0.203,include,17.375,115.125,2200.0,27.52539,50.0,25.03821,26.791323,0.040880777,0.06241786,0.020893048,38.0,South China Sea,0.64774346,0.0639682484837647
TEXAS_PSM_RR00068,SO95-17950,BC,0.0,1.0,16.09,112.9,1868.0,0.714285714,0.193,0.062,0.085,0.011,0.591,0.059,0.08,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.865,3.515,3.515,7.727272727272728,0.19554455445544558,0.193,include,16.125,112.875,1850.0,27.84929,50.0,24.734709,26.923145,0.02199083,0.059784003,0.012834088,38.0,South China Sea,0.64913875,0.06514696535421749
TEXAS_PSM_RR00069,SO95-17951,BC,0.0,1.0,16.29,113.41,2340.0,0.704663212,0.183,0.057,0.077,0.01,0.625,0.049,0.09,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.9370000000000003,3.611,3.611,7.7,0.17603911980440098,0.183,include,16.375,113.375,2300.0,27.73991,50.0,25.0158,26.996704,0.022322362,0.030675245,0.010414603,38.0,South China Sea,0.64991736,0.05474584787951664
TEXAS_PSM_RR00070,SO95-17952,BC,0.0,1.0,16.67,114.47,2864.0,0.707317073,0.212,0.06,0.078,0.01,0.584,0.057,0.11,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.81,3.451,3.451,7.8,0.1875792141951838,0.212,include,16.625,114.375,2900.0,27.66069,50.0,25.25561,27.031204,0.023322979,0.0342163,0.010896435,38.0,South China Sea,0.6502825,0.05703457082562258
TEXAS_PSM_RR00071,SO95-17954,BC,0.0,1.0,14.8,111.53,1517.0,0.708133971,0.205,0.061,0.078,0.012,0.586,0.058,0.1,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.829,3.473,3.473,6.5,0.189937106918239,0.205,include,14.875,111.625,1500.0,27.96099,45.0,24.62429,26.921965,0.023629893,0.25813717,0.03881913,38.0,South China Sea,0.6491263,0.05900767972497556
TEXAS_PSM_RR00072,SO95-17955,BC,0.0,1.0,14.12,112.18,2404.0,0.704081633,0.201,0.058,0.075,0.01,0.604,0.053,0.14,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.866,3.523,3.523,7.5,0.17875000000000002,0.201,include,14.125,112.125,2400.0,28.03131,60.0,23.333809,26.456575,0.024299357,1.5832553,0.28043205,38.0,South China Sea,0.64420044,0.05988118877850346
TEXAS_PSM_RR00073,SO95-17956,BC,0.0,1.0,13.85,112.59,3387.0,0.712962963,0.213,0.062,0.085,0.01,0.571,0.059,0.25,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.782,3.4119999999999995,3.4119999999999995,8.5,0.19949174078780182,0.213,include,13.875,112.625,3400.0,28.0873,60.0,23.80209,26.735613,0.024194498,1.4251559,0.24246159,38.0,South China Sea,0.64715385,0.06580910862988276
TEXAS_PSM_RR00074,SO95-17957,BC,0.0,1.0,10.9,115.3,2197.0,0.730392157,0.218,0.055,0.079,0.009,0.577,0.061,0.06,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.792,3.43,3.43,8.777777777777779,0.1830985915492958,0.218,include,10.875,115.375,2200.0,28.955809,75.0,24.667,28.00086,0.0066929157,1.2250278,0.1008971,38.0,South China Sea,0.6605456,0.06984656946032719
TEXAS_PSM_RR00075,SO95-17958,BC,0.0,1.0,11.62,115.08,2581.0,0.733333333,0.199,0.052,0.076,0.009,0.606,0.058,0.09,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.887,3.5509999999999997,3.5509999999999997,8.444444444444445,0.17103620474406991,0.199,include,11.625,115.125,2600.0,28.83789,75.0,24.547691,27.825296,0.009400186,1.2741299,0.12466615,38.0,South China Sea,0.6586874,0.07464592026119998
TEXAS_PSM_RR00076,SO95-17959,BC,0.0,1.0,11.14,115.29,1957.0,0.738219895,0.179,0.05,0.08,0.01,0.63,0.051,0.03,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.9640000000000004,3.645,3.645,8.0,0.1705237515225335,0.179,include,11.125,115.375,1950.0,28.932209,75.0,24.654709,27.963291,0.0069719977,1.1786723,0.09901981,38.0,South China Sea,0.660148,0.07807187044097896
TEXAS_PSM_RR00077,SO95-17960,BC,0.0,1.0,10.12,115.56,1707.0,0.723404255,0.179,0.052,0.077,0.01,0.633,0.049,0.06,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.964,3.646,3.646,7.7,0.16930572472594396,0.179,include,10.125,115.625,1700.0,29.1181,75.0,24.84891,28.125755,0.0047133183,1.5949085,0.13423236,38.0,South China Sea,0.66186756,0.06153669604385381
TEXAS_PSM_RR00078,SO95-17962,BC,0.0,1.0,7.18,112.08,1970.0,0.739583333,0.145,0.05,0.071,0.013,0.663,0.058,0.05,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,3.115,3.8360000000000003,3.8360000000000003,5.461538461538462,0.1567251461988304,0.145,include,7.125,112.125,1950.0,28.64389,80.0,23.33679,27.00141,0.013131123,3.8985271,0.6155106,38.0,South China Sea,0.64996713,0.08961619900112916
TEXAS_PSM_RR00079,SO95-17963,BC,0.0,1.0,6.17,112.67,1233.0,0.748743719,0.135,0.05,0.077,0.014,0.667,0.058,0.08,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,3.1460000000000004,3.871,3.871,5.5,0.1628175519630485,0.135,include,6.125,112.625,1250.0,28.83769,80.0,23.379509,27.126917,0.008443506,4.611682,0.7423828,38.0,South China Sea,0.65129554,0.09744817628302005
TEXAS_PSM_RR00080,SO95-17964,BC,0.0,1.0,6.16,112.21,1556.0,0.738888889,0.119,0.047,0.072,0.015,0.7,0.046,0.05,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,3.2199999999999998,3.9659999999999997,3.9659999999999997,4.8,0.15227272727272728,0.119,include,6.125,112.125,1550.0,28.77821,80.0,23.4485,27.038727,0.010334093,4.177649,0.6670192,38.0,South China Sea,0.65036213,0.08852675502020269
TEXAS_PSM_RR00081,SO95-17965,BC,0.0,1.0,6.16,112.55,889.0,0.744791667,0.137,0.049,0.07,0.013,0.67,0.06,0.08,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,3.1480000000000006,3.878,3.878,5.384615384615385,0.1531322505800464,0.137,include,6.125,112.625,900.0,28.83769,80.0,23.379509,27.126917,0.008443506,4.611682,0.7423828,38.0,South China Sea,0.65129554,0.09349612428302001
TEXAS_PSM_RR00082,SX15,,0.0,1.0,21.25,119.5,2500.0,0.72972973,0.175,0.05,0.069,0.012,0.64,0.054,0.1,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,3.0000000000000004,3.6940000000000004,3.6940000000000004,5.75,0.15878787878787878,0.175,include,21.125,119.375,2500.0,27.22909,100.0,22.4497,25.56917,0.030776775,2.9347236,0.5353157,38.0,South China Sea,0.6348078,0.09492190491149899
TEXAS_PSM_RR00083,Conce-1SL,,0.0,1.0,-50.6,-74.98333333,191.0,0.431,0.436267119,0.040756139,0.017811942,0.006370034,0.492092645,0.006702121,0.061,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,2.090669189,2.589463955,2.589463955,2.796208309092228,0.11519305896226407,0.436267119,include,-50.625,-74.875,200.0,,,,,3.4707222,nan,nan,7.0,Chilean Offshore,,
TEXAS_PSM_RR00084,GeoB7118-1,GC,0.0,1.0,-25.9833,-70.8,460.0,0.548,0.365157166,0.063440687,0.049910682,0.007952636,0.494596823,0.018942006,0.024,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,2.241275275,2.754814104,2.754814104,6.275992262188285,0.19107722179943518,0.365157166,include,-25.875,-70.875,450.0,17.98451,25.0,16.03871,17.399715,9.240198,13.43656,10.912229,7.0,Chilean Offshore,0.5483397,-0.0003397245407104066
TEXAS_PSM_RR00085,GeoB7122-2,GC,0.0,1.0,-25.9833,-70.8333,673.0,0.538,0.307882323,0.072354321,0.055075677,0.007343424,0.535637959,0.021706296,0.016,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,2.433912967,2.9912572219999998,2.9912572219999998,7.4999995914712265,0.19472616648685884,0.307882323,include,-25.875,-70.875,650.0,17.98451,25.0,16.03871,17.399715,9.240198,13.43656,10.912229,7.0,Chilean Offshore,0.5483397,-0.010339724540710415
TEXAS_PSM_RR00086,GeoB7129-1,GC,0.0,1.0,-28.4167,-71.3167,476.0,0.534,0.535249976,0.048536126,0.036402094,0.005651467,0.360696549,0.013463788,0.023,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,1.6349360629999998,2.0090964,2.0090964,6.441176069859384,0.1949213175296146,0.535249976,include,-28.375,-71.375,475.0,15.27881,25.0,13.98019,14.813994,nan,nan,nan,7.0,Chilean Offshore,0.52097166,0.01302834415435794
TEXAS_PSM_RR00087,GeoB7147-1,GC,0.0,1.0,-31.9667,-71.6667,398.0,0.514,0.455142745,0.061369317,0.043299463,0.006239214,0.41867512,0.015274141,0.022,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,1.902482929,2.33643219,2.33643219,6.939890665715265,0.20355422082064412,0.455142745,include,-31.875,-71.625,400.0,14.9033,35.0,13.256909,14.234141,nan,nan,nan,7.0,Chilean Offshore,0.5148343,-0.0008342847824096555
TEXAS_PSM_RR00088,GeoB7162-4,GC,0.0,1.0,-36.5333,-73.6667,798.0,0.478,0.280991577,0.078901462,0.04789369,0.007387589,0.567889507,0.016936174,0.017,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,2.536154333,3.1209800139999997,3.1209800139999997,6.482993301332817,0.18662193222543366,0.280991577,include,-36.625,-73.625,800.0,13.241309,25.0,12.4892,12.9265785,7.1935587,13.942519,9.19461,7.0,Chilean Offshore,0.5009946,-0.022994622707366963
TEXAS_PSM_RR00089,GeoB7182-1,GC,0.0,1.0,-44.15,-75.15,301.0,0.463,0.861817034,0.010585514,0.005427176,0.001436605,0.118456945,0.002276726,0.056,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,0.508684365,0.6294180359999999,0.6294180359999999,3.7777788605775418,0.126276743835416,0.861817034,exclude,-44.125,-75.125,300.0,11.8319,55.0,10.67241,11.492387,5.5489388,10.652605,7.152598,7.0,Chilean Offshore,0.4858147,-0.022814690589904763
TEXAS_PSM_RR00090,GeoB7187-1,GC,0.0,1.0,-44.2833,-75.3833,476.0,0.436,0.467910435,0.049251644,0.024053129,0.005364229,0.44479198,0.008628583,0.031,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,1.927132841,2.3805534039999996,2.3805534039999996,4.483986235486964,0.14784917272339287,0.467910435,include,-44.375,-75.375,475.0,11.8515,60.0,10.50451,11.437412,6.981081,11.236125,8.342413,7.0,Chilean Offshore,0.48523283,-0.04923283004760742
TEXAS_PSM_RR00091,GeoB7189-1,GC,0.0,1.0,-44.3167,-75.3667,868.0,0.45,0.43600598,0.066957906,0.036321505,0.005716689,0.442174849,0.012823071,0.023,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,1.976742663,2.431740583,2.431740583,6.353591213375434,0.19325754553213167,0.43600598,include,-44.375,-75.375,850.0,11.8515,60.0,10.50451,11.437412,6.981081,11.236125,8.342413,7.0,Chilean Offshore,0.48523283,-0.03523283004760741
TEXAS_PSM_RR00092,GeoB7197-1,GC,0.0,1.0,-40.9833,-74.55,816.0,0.453,0.448113823,0.069313579,0.039135141,0.005365952,0.425241633,0.012829871,0.024,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,1.915967733,2.354039237,2.354039237,7.2932335212838275,0.20622852491960228,0.448113823,include,-40.875,-74.625,800.0,13.56149,55.0,11.36451,12.703266,3.418943,10.599116,5.95894,7.0,Chilean Offshore,0.49863103,-0.0456310303211212
TEXAS_PSM_RR00093,MD07-3084,PC,0.0,1.0,-49.1667,-76.5667,1790.0,0.416,0.45967313,0.071767323,0.035433239,0.005104789,0.417391547,0.010629972,0.022,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,1.870034244,2.298055763,2.298055763,6.941176021183245,0.20784705931800132,0.45967313,include,-49.125,-76.625,1800.0,9.8801,75.0,8.615709,9.417429,13.74552,15.265696,14.130468,7.0,Chilean Offshore,0.46385267,-0.04785267376899721
TEXAS_PSM_RR00094,MD07-3086,PC,0.0,1.0,-48.45,-76.2667,1163.0,0.435,0.431359919,0.055545314,0.027874017,0.004469979,0.470310685,0.010440086,0.023,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,2.047706369,2.52845714,2.52845714,6.235827282410052,0.1545605259577191,0.431359919,include,-48.375,-76.375,1150.0,10.37591,55.0,9.51959,10.066915,11.462425,12.978642,11.909127,7.0,Chilean Offshore,0.47072703,-0.035727026462554934
TEXAS_PSM_RR00095,MD07-3091,PC,0.0,1.0,-44.15,-75.15,1132.0,0.446,0.47188216,0.05389317,0.028766507,0.005436283,0.43091053,0.009111351,0.041,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,1.887822557,2.3278444380000005,2.3278444380000005,5.291576431911289,0.16681117955263322,0.47188216,include,-44.125,-75.125,1150.0,11.8319,55.0,10.67241,11.492387,5.5489388,10.652605,7.152598,7.0,Chilean Offshore,0.4858147,-0.03981469058990478
TEXAS_PSM_RR00096,MD07-3094,PC,0.0,1.0,-44.3167,-75.3667,481.0,0.446,0.452606676,0.059614164,0.032470694,0.005369503,0.439707312,0.010231651,0.026,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,1.9404199130000002,2.3903588759999996,2.3903588759999996,6.047243851060331,0.17803352128569255,0.452606676,include,-44.375,-75.375,475.0,11.8515,60.0,10.50451,11.437412,6.981081,11.236125,8.342413,7.0,Chilean Offshore,0.48523283,-0.039232830047607414
TEXAS_PSM_RR00097,MD07-3105,PC,0.0,1.0,-41.7,-72.76666667,329.0,0.426802798,0.458836394,0.046132743,0.020510631,0.006399058,0.460680409,0.007440765,0.043,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,1.9788358750000001,2.446957049,2.446957049,3.205257867642394,0.13497291981604542,0.458836394,include,-41.625,-72.875,325.0,12.52831,10.0,11.741791,12.158629,nan,nan,nan,7.0,Chilean Offshore,0.4928664,-0.06606359890399172
TEXAS_PSM_RR00098,MD07-3108,PC,0.0,1.0,-41.7,-72.66666667,458.0,0.449952465,0.454148547,0.056161837,0.028427596,0.008223202,0.443747847,0.009290971,0.062,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,1.9498419069999997,2.4028807249999997,2.4028807249999997,3.4569983809226623,0.17003277080220577,0.454148547,include,-41.625,-72.625,450.0,,,,,nan,nan,nan,7.0,Chilean Offshore,,
TEXAS_PSM_RR00099,MD07-3114,PC,0.0,1.0,-45.384,-73.467,294.0,0.418754474,0.486397362,0.033106719,0.013984735,0.005504196,0.456644403,0.004362585,0.045,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,1.9216167289999997,2.3826237169999995,2.3826237169999995,2.5407407367034165,0.10240533460811392,0.486397362,include,-45.375,-73.375,300.0,,,,,nan,nan,nan,7.0,Chilean Offshore,,
TEXAS_PSM_RR00100,MD07-3120,PC,0.0,1.0,-47.88333333,-74.48333333,662.0,0.42097988,0.454660129,0.043181855,0.020159169,0.004867981,0.470762402,0.006368465,0.07,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,2.006627604,2.483758471,2.483758471,4.141176598676124,0.12507613784014676,0.454660129,include,-47.875,-74.375,650.0,,,,,nan,nan,nan,7.0,Chilean Offshore,,
TEXAS_PSM_RR00101,MD07-3122,PC,0.0,1.0,-47.88333333,-74.48333333,663.0,0.425715406,0.446865664,0.046435265,0.022345981,0.005087276,0.472276752,0.006989062,0.069,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,2.0234523110000002,2.5027181250000003,2.5027181250000003,4.392523818247723,0.1335453563309438,0.446865664,include,-47.875,-74.375,650.0,,,,,nan,nan,nan,7.0,Chilean Offshore,,
TEXAS_PSM_RR00102,MD07-3131,PC,0.0,1.0,-53.56666667,-70.66666667,463.0,0.369,0.516539679,0.023590968,0.007561472,0.003131727,0.446065031,0.003111123,0.042,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,1.844813709,2.2939898629999997,2.2939898629999997,2.41447354766236,0.07091412782146396,0.516539679,include,-53.625,-70.625,475.0,,,,,nan,nan,nan,7.0,Chilean Offshore,,
TEXAS_PSM_RR00103,MDD-1SL,,0.0,1.0,-50.08333333,-75.1,65.0,0.412,0.497117892,0.022069975,0.008800345,0.003902561,0.465358544,0.002750684,0.041,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,1.92381526,2.391924488,2.391924488,2.255017922846049,0.06914718256560605,0.497117892,include,-50.125,-75.125,65.0,,,,,nan,nan,nan,7.0,Chilean Offshore,,
TEXAS_PSM_RR00104,MDD-3SL,,0.0,1.0,-50.31666667,-75.36666667,65.0,0.408,0.434376518,0.026077418,0.010153093,0.004659735,0.521548369,0.003184865,0.048,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,2.159295745,2.684028979,2.684028979,2.178899229248015,0.07229234189500053,0.434376518,include,-50.375,-75.375,65.0,,,,,nan,nan,nan,7.0,Chilean Offshore,,
TEXAS_PSM_RR00105,Peel-4SL,,0.0,1.0,-50.81666667,-74.0,39.0,0.395,0.495749241,0.021742155,0.008326529,0.002974614,0.468292578,0.002914882,0.08,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,1.932148895,2.4033563549999997,2.4033563549999997,2.7991964671718748,0.06552949594177904,0.495749241,include,-50.875,-74.125,40.0,,,,,nan,nan,nan,7.0,Chilean Offshore,,
TEXAS_PSM_RR00106,AII-107-6-27,GC,0.0,1.0,-54.753,-3.518,2921.0,0.314,0.5152,0.0698,0.0209,0.0042,0.3832,0.0068,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,1.6842,2.0742,2.0742,4.976190476190476,0.1957104557640751,0.5152,include,-54.875,-3.625,2900.0,0.10071,10.0,-0.10171,0.032845005,24.551435,24.552185,24.551771,40.0,Southern Ocean Front-Atlantic,0.36452326,-0.0505232617855072
TEXAS_PSM_RR00107,PLS-91-1-12,BC,0.0,1.0,84.185,33.94,4052.0,0.318,0.4962,0.0609,0.0179,0.0027,0.4146,0.0077,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,1.794,2.2163,2.2163,6.629629629629629,0.16177054386661374,0.4962,include,84.125,33.875,4100.0,-1.5944101,95.0,-0.56351,-1.4033175,7.1822147,8.643198,7.7603927,3.0,Arctic Ocean,0.34932247,-0.03132246804237365
TEXAS_PSM_RR00108,DNT05-22 BEN,MC,0.0,5.0,46.621,-58.712,18.0,0.318,0.4634,0.0432,0.0123,0.005,0.4733,0.0029,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,1.9876,2.4638,2.4638,2.46,0.11272591764486677,0.4634,include,46.625,-58.625,20.0,6.62291,25.0,4.09331,5.705498,0.7866856,1.0529957,0.82747376,12.0,Eastern North America Offshore,0.42456442,-0.1065644211769104
TEXAS_PSM_RR00109,LMG98-02-KC6 ,KC,0.0,2.0,-67.216,-66.884,490.0,0.325,0.5221,0.0248,0.0067,0.0019,0.4411,0.0034,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,1.8219,2.2663999999999995,2.2663999999999995,3.5263157894736845,0.0698890981376857,0.5221,include,-67.125,-66.875,500.0,,,,,nan,nan,nan,9.0,Drake Passage,,
TEXAS_PSM_RR00110,PLS-91-1-1,PC,0.0,1.0,78.308,29.202,303.0,0.325,0.496,0.0225,0.0055,0.0026,0.4707,0.0027,-999.0,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027,1.9349,2.4083,2.4083,2.1153846153846154,0.06071428571428571,0.496,include,78.375,29.125,300.0,-0.54161,30.0,-1.0219101,-0.7010017,5.7728753,6.383449,5.987401,50.0,Barent Sea (open sea),0.356756,-0.03175600171089171
