sampleID,core_name,core_type,sample_depth_start,sample_depth_end,Latitude,Longitude,modernWaterDepth,TEX86,fGDGT_0,fGDGT_1,fGDGT_2,fGDGT_3,fGDGT_cren,fGDGT_cren_prime,BIT,publicationYear,reference_name,remark,reference_link,RI_zhang16,RI_zhang16_revised,RI_0to5,gdgt23ratio,methaneIndex,gdgtZeroOverZeroCren,QC_flag,cline_calculation_method_temperature,thermocline_depth,thermocline_T,thermocline_T_depthIntegral,thermocline_T_weightedIntegral,SST,cline_calculation_method_nitrate,SSN,thermocline_nitrate,thermocline_nitrate_depthIntegral,thermocline_nitrate_weightedIntegral,region_ID,regionName
TEXAS_PSM_RR00056,S137,,0.0,1.0,17.28,118.36,3986.0,0.725274725,0.194,0.05,0.063,0.009,0.625,0.06,0.23,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.9429999999999996,3.6279999999999997,3.6279999999999997,7.000000000000001,0.15117719950433706,0.194,include,grad_cal,60.0,23.79979133605957,26.555715560913086,22.57705338290841,27.55449104309082,grad_cal,0.023143401369452477,1.5390665531158447,0.2977484166622162,4.222411402610373,38.0,South China Sea
TEXAS_PSM_RR00057,S181,,0.0,1.0,17.29,117.84,3960.0,0.743455497,0.18,0.049,0.072,0.009,0.628,0.061,0.22,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.976,3.6650000000000005,3.6650000000000005,8.0,0.15873015873015875,0.18,include,grad_cal,60.0,23.817590713500977,26.49526596069336,22.56699288522227,27.455490112304688,grad_cal,0.024532141163945198,1.326143741607666,0.2339572161436081,4.182337084769786,38.0,South China Sea
TEXAS_PSM_RR00058,S199,,0.0,1.0,16.17,118.93,3675.0,0.74,0.177,0.052,0.076,0.009,0.622,0.063,0.11,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.971,3.6559999999999997,3.6559999999999997,8.444444444444445,0.16666666666666666,0.177,include,grad_cal,65.0,24.630708694458008,27.34934425354004,23.41524190541871,28.23569107055664,grad_cal,0.01911103166639805,0.39688947796821594,0.05961528792977333,4.005566246411432,38.0,South China Sea
TEXAS_PSM_RR00059,SO95-17941,BC,0.0,1.0,21.52,118.48,2201.0,0.710784314,0.2,0.059,0.078,0.011,0.597,0.056,0.14,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.8600000000000003,3.513,3.513,7.090909090909092,0.18476903870162298,0.2,include,grad_cal,90.0,21.970409393310547,25.01955223083496,21.35244709837066,26.504709243774414,grad_cal,0.04508993774652481,2.1725261211395264,0.3496741056442261,4.562560935693471,38.0,South China Sea
TEXAS_PSM_RR00060,SO95-17942,BC,0.0,1.0,19.33,113.2,329.0,0.718232044,0.169,0.051,0.063,0.014,0.651,0.053,0.07,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,3.035,3.739,3.739,4.5,0.15384615384615383,0.169,include,grad_cal,55.0,23.490610122680664,25.659589767456055,22.540699492311038,26.569910049438477,grad_cal,0.09928534924983978,0.10984593629837036,0.049549706280231476,2.8752932070236765,38.0,South China Sea
TEXAS_PSM_RR00061,SO95-17943,BC,0.0,1.0,18.95,117.55,917.0,0.720930233,0.193,0.06,0.077,0.013,0.593,0.065,0.11,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.885,3.543,3.543,5.923076923076923,0.18564356435643567,0.193,include,grad_cal,60.0,23.618209838867188,26.035444259643555,22.401460694399983,26.999509811401367,grad_cal,0.02981468103826046,1.1669256687164307,0.17786072194576263,4.04282450717978,38.0,South China Sea
TEXAS_PSM_RR00062,SO95-17944,BC,0.0,1.0,18.66,113.64,1219.0,0.691919192,0.197,0.061,0.073,0.01,0.604,0.054,0.08,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.869,3.527,3.527,7.3,0.17955112219451372,0.197,include,grad_cal,50.0,24.190690994262695,26.160511016845703,22.812966431151118,26.8599910736084,grad_cal,0.08957509696483612,0.010058347135782242,0.040580250322818756,2.488921541664939,38.0,South China Sea
TEXAS_PSM_RR00063,SO95-17945,BC,0.0,1.0,18.13,113.78,2404.0,0.658031088,0.193,0.066,0.07,0.009,0.613,0.048,0.05,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.8770000000000002,3.5380000000000003,3.5380000000000003,7.7777777777777795,0.17990074441687345,0.193,include,grad_cal,50.0,24.36410903930664,26.33238410949707,22.9281690893947,26.97239112854004,grad_cal,0.08186765760183334,0.0057148803025484085,0.03562397509813309,2.525511620319201,38.0,South China Sea
TEXAS_PSM_RR00064,SO95-17946,BC,0.0,1.0,18.13,114.25,3465.0,0.712041885,0.217,0.055,0.073,0.009,0.592,0.054,0.22,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.8120000000000003,3.4579999999999997,3.4579999999999997,8.11111111111111,0.17496807151979565,0.217,include,grad_cal,50.0,24.305490493774414,26.321989059448242,22.890641975383662,26.984500885009766,grad_cal,0.07304782420396805,0.005447712726891041,0.031401026993989944,2.554934082782995,38.0,South China Sea
TEXAS_PSM_RR00065,SO95-17947,BC,0.0,1.0,18.47,116.03,3765.0,0.721238938,0.2,0.063,0.086,0.012,0.575,0.065,0.07,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.8309999999999995,3.471,3.471,7.166666666666666,0.20099875156054933,0.2,include,grad_cal,50.0,24.48979949951172,26.35560417175293,23.019540859774605,27.0209903717041,grad_cal,0.0490695983171463,0.020930731669068336,0.021837009117007256,2.8362158023471875,38.0,South China Sea
TEXAS_PSM_RR00066,SO95-17948,BC,0.0,1.0,16.71,114.9,2841.0,0.707692308,0.213,0.057,0.073,0.011,0.592,0.054,0.25,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.8200000000000003,3.4659999999999997,3.4659999999999997,6.636363636363637,0.17916137229987295,0.213,include,grad_cal,55.0,24.53049087524414,26.743955612182617,23.122233612084838,27.439199447631836,grad_cal,0.02940165251493454,0.09160485118627548,0.017890118062496185,3.1663901084523225,38.0,South China Sea
TEXAS_PSM_RR00067,SO95-17949,BC,0.0,1.0,17.35,115.17,2195.0,0.711711712,0.203,0.064,0.087,0.011,0.573,0.06,0.15,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.803,3.4359999999999995,3.4359999999999995,7.909090909090909,0.20377358490566042,0.203,include,grad_cal,50.0,24.681100845336914,26.600587844848633,23.13145083079744,27.194608688354492,grad_cal,0.039025355130434036,0.035700723528862,0.01853918470442295,2.7278630086603473,38.0,South China Sea
TEXAS_PSM_RR00068,SO95-17950,BC,0.0,1.0,16.09,112.9,1868.0,0.714285714,0.193,0.062,0.085,0.011,0.591,0.059,0.08,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.865,3.515,3.515,7.727272727272728,0.19554455445544558,0.193,include,grad_cal,70.0,22.684490203857422,26.058290481567383,22.021109023894194,27.44670867919922,grad_cal,0.01771789975464344,0.8778727650642395,0.10371848940849304,4.68713802273353,38.0,South China Sea
TEXAS_PSM_RR00069,SO95-17951,BC,0.0,1.0,16.29,113.41,2340.0,0.704663212,0.183,0.057,0.077,0.01,0.625,0.049,0.09,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.9370000000000003,3.611,3.611,7.7,0.17603911980440098,0.183,include,grad_cal,65.0,23.4165096282959,26.314441680908203,22.43574121352311,27.39171028137207,grad_cal,0.017944378778338432,0.20476943254470825,0.023825593292713165,4.141933258199833,38.0,South China Sea
TEXAS_PSM_RR00070,SO95-17952,BC,0.0,1.0,16.67,114.47,2864.0,0.707317073,0.212,0.06,0.078,0.01,0.584,0.057,0.11,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.81,3.451,3.451,7.8,0.1875792141951838,0.212,include,grad_cal,55.0,24.476409912109375,26.691965103149414,23.101556124818096,27.392709732055664,grad_cal,0.026478787884116173,0.05658814311027527,0.013625540770590305,3.1313396289379103,38.0,South China Sea
TEXAS_PSM_RR00071,SO95-17954,BC,0.0,1.0,14.8,111.53,1517.0,0.708133971,0.205,0.061,0.078,0.012,0.586,0.058,0.1,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.829,3.473,3.473,6.5,0.189937106918239,0.205,include,grad_cal,45.0,24.630189895629883,26.8405818939209,22.977792671488892,27.555709838867188,grad_cal,0.024609604850411415,0.36674514412879944,0.05463773384690285,2.8653175671031708,38.0,South China Sea
TEXAS_PSM_RR00072,SO95-17955,BC,0.0,1.0,14.12,112.18,2404.0,0.704081633,0.201,0.058,0.075,0.01,0.604,0.053,0.14,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.866,3.523,3.523,7.5,0.17875000000000002,0.201,include,grad_cal,60.0,23.284709930419922,26.459205627441406,22.29851482962127,27.63620948791504,grad_cal,0.02472406066954136,1.6326265335083008,0.28651726245880127,4.5311933052485855,38.0,South China Sea
TEXAS_PSM_RR00073,SO95-17956,BC,0.0,1.0,13.85,112.59,3387.0,0.712962963,0.213,0.062,0.085,0.01,0.571,0.059,0.25,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.782,3.4119999999999995,3.4119999999999995,8.5,0.19949174078780182,0.213,include,grad_cal,60.0,23.689390182495117,26.69761848449707,22.58205891372514,27.70771026611328,grad_cal,0.026371875777840614,1.5305087566375732,0.26438024640083313,4.5022440723295745,38.0,South China Sea
TEXAS_PSM_RR00074,SO95-17957,BC,0.0,1.0,10.9,115.3,2197.0,0.730392157,0.218,0.055,0.079,0.009,0.577,0.061,0.06,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.792,3.43,3.43,8.777777777777779,0.1830985915492958,0.218,include,grad_cal,80.0,23.704099655151367,27.656972885131836,23.088579838686265,28.76119041442871,grad_cal,0.007566635496914387,1.4857861995697021,0.13230767846107483,6.756334642879328,38.0,South China Sea
TEXAS_PSM_RR00075,SO95-17958,BC,0.0,1.0,11.62,115.08,2581.0,0.733333333,0.199,0.052,0.076,0.009,0.606,0.058,0.09,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.887,3.5509999999999997,3.5509999999999997,8.444444444444445,0.17103620474406991,0.199,include,grad_cal,80.0,23.521610260009766,27.502626419067383,22.98093072080146,28.567790985107422,grad_cal,0.01059702318161726,1.5702913999557495,0.15999121963977814,6.407074211512024,38.0,South China Sea
TEXAS_PSM_RR00076,SO95-17959,BC,0.0,1.0,11.14,115.29,1957.0,0.738219895,0.179,0.05,0.08,0.01,0.63,0.051,0.03,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.9640000000000004,3.645,3.645,8.0,0.1705237515225335,0.179,include,grad_cal,80.0,23.674989700317383,27.641237258911133,23.089575644143185,28.72429084777832,grad_cal,0.007825409062206745,1.4572077989578247,0.13349220156669617,6.652208253631892,38.0,South China Sea
TEXAS_PSM_RR00077,SO95-17960,BC,0.0,1.0,10.12,115.56,1707.0,0.723404255,0.179,0.052,0.077,0.01,0.633,0.049,0.06,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,2.964,3.646,3.646,7.7,0.16930572472594396,0.179,include,grad_cal,75.0,24.72570037841797,27.976411819458008,23.51986262285738,28.932889938354492,grad_cal,0.004952944349497557,1.9889193773269653,0.1798069030046463,6.434361042820976,38.0,South China Sea
TEXAS_PSM_RR00078,SO95-17962,BC,0.0,1.0,7.18,112.08,1970.0,0.739583333,0.145,0.05,0.071,0.013,0.663,0.058,0.05,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,3.115,3.8360000000000003,3.8360000000000003,5.461538461538462,0.1567251461988304,0.145,include,grad_cal,65.0,25.097808837890625,27.737585067749023,23.702581608375432,28.58078956604004,grad_cal,0.014920932240784168,0.7866959571838379,0.11631119251251221,5.039564825009633,38.0,South China Sea
TEXAS_PSM_RR00079,SO95-17963,BC,0.0,1.0,6.17,112.67,1233.0,0.748743719,0.135,0.05,0.077,0.014,0.667,0.058,0.08,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,3.1460000000000004,3.871,3.871,5.5,0.1628175519630485,0.135,include,grad_cal,60.0,25.486209869384766,27.742088317871094,23.960240987295297,28.600000381469727,grad_cal,0.0079507352784276,1.0843099355697632,0.14585523307323456,4.863078765456072,38.0,South China Sea
TEXAS_PSM_RR00080,SO95-17964,BC,0.0,1.0,6.16,112.21,1556.0,0.738888889,0.119,0.047,0.072,0.015,0.7,0.046,0.05,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,3.2199999999999998,3.9659999999999997,3.9659999999999997,4.8,0.15227272727272728,0.119,include,grad_cal,60.0,25.478090286254883,27.7163028717041,23.979763368893515,28.58030891418457,grad_cal,0.009988621808588505,0.97011798620224,0.13031727075576782,4.722279329265545,38.0,South China Sea
TEXAS_PSM_RR00081,SO95-17965,BC,0.0,1.0,6.16,112.55,889.0,0.744791667,0.137,0.049,0.07,0.013,0.67,0.06,0.08,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,3.1480000000000006,3.878,3.878,5.384615384615385,0.1531322505800464,0.137,include,grad_cal,60.0,25.486209869384766,27.742088317871094,23.960240987295297,28.600000381469727,grad_cal,0.008893357589840889,1.0458029508590698,0.13970452547073364,4.807108907586089,38.0,South China Sea
TEXAS_PSM_RR00082,SX15,,0.0,1.0,21.25,119.5,2500.0,0.72972973,0.175,0.05,0.069,0.012,0.64,0.054,0.1,2012,Jia2012,,http://dx.doi.org/10.1016/j.orggeochem.2012.07.002,3.0000000000000004,3.6940000000000004,3.6940000000000004,5.75,0.15878787878787878,0.175,include,grad_cal,100.0,22.11260986328125,25.395841598510742,21.434743589847407,26.99201011657715,grad_cal,0.030913686379790306,2.7836389541625977,0.4872892200946808,4.761542920890631,38.0,South China Sea
TEXAS_PSM_RR00083,Conce-1SL,,0.0,1.0,-50.6,-74.98333333,191.0,0.431,0.436267119,0.040756139,0.017811942,0.006370034,0.492092645,0.006702121,0.061,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,2.090669189,2.589463955,2.589463955,2.796208309092228,0.11519305896226407,0.436267119,include,all_nan,,,,,,grad_cal,3.7324490547180176,3.7324490547180176,0.0,0.0,7.0,Chilean Offshore
TEXAS_PSM_RR00084,GeoB7118-1,GC,0.0,1.0,-25.9833,-70.8,460.0,0.548,0.365157166,0.063440687,0.049910682,0.007952636,0.494596823,0.018942006,0.024,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,2.241275275,2.754814104,2.754814104,6.275992262188285,0.19107722179943518,0.365157166,include,grad_cal,30.0,15.661409378051758,17.10495376586914,14.599802462287284,17.630699157714844,grad_cal,10.349382400512695,17.495622634887695,13.692910194396973,16.14734320190196,7.0,Chilean Offshore
TEXAS_PSM_RR00085,GeoB7122-2,GC,0.0,1.0,-25.9833,-70.8333,673.0,0.538,0.307882323,0.072354321,0.055075677,0.007343424,0.535637959,0.021706296,0.016,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,2.433912967,2.9912572219999998,2.9912572219999998,7.4999995914712265,0.19472616648685884,0.307882323,include,grad_cal,30.0,15.661409378051758,17.10495376586914,14.599802462287284,17.630699157714844,grad_cal,10.349382400512695,17.495622634887695,13.692910194396973,16.14734320190196,7.0,Chilean Offshore
TEXAS_PSM_RR00086,GeoB7129-1,GC,0.0,1.0,-28.4167,-71.3167,476.0,0.534,0.535249976,0.048536126,0.036402094,0.005651467,0.360696549,0.013463788,0.023,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,1.6349360629999998,2.0090964,2.0090964,6.441176069859384,0.1949213175296146,0.535249976,include,grad_cal,40.0,13.340590476989746,14.54396915435791,12.94389440644702,15.230999946594238,nan array,,,,,7.0,Chilean Offshore
TEXAS_PSM_RR00087,GeoB7147-1,GC,0.0,1.0,-31.9667,-71.6667,398.0,0.514,0.455142745,0.061369317,0.043299463,0.006239214,0.41867512,0.015274141,0.022,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,1.902482929,2.33643219,2.33643219,6.939890665715265,0.20355422082064412,0.455142745,include,grad_cal,35.0,13.148090362548828,14.113739967346191,12.612080710163891,14.674290657043457,grad_cal,13.105755805969238,20.136072158813477,16.34882926940918,18.820415297775988,7.0,Chilean Offshore
TEXAS_PSM_RR00088,GeoB7162-4,GC,0.0,1.0,-36.5333,-73.6667,798.0,0.478,0.280991577,0.078901462,0.04789369,0.007387589,0.567889507,0.016936174,0.017,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,2.536154333,3.1209800139999997,3.1209800139999997,6.482993301332817,0.18662193222543366,0.280991577,include,grad_cal,45.0,11.653109550476074,12.53917121887207,11.450780715668929,13.040209770202637,grad_cal,6.593304634094238,19.250099182128906,11.482504844665527,16.34085044805264,7.0,Chilean Offshore
TEXAS_PSM_RR00089,GeoB7182-1,GC,0.0,1.0,-44.15,-75.15,301.0,0.463,0.861817034,0.010585514,0.005427176,0.001436605,0.118456945,0.002276726,0.056,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,0.508684365,0.6294180359999999,0.6294180359999999,3.7777788605775418,0.126276743835416,0.861817034,exclude,grad_cal,60.0,10.455599784851074,11.3810453414917,10.276987398398344,11.75020980834961,grad_cal,6.473609447479248,11.505127906799316,8.098677635192871,12.699569437783229,7.0,Chilean Offshore
TEXAS_PSM_RR00090,GeoB7187-1,GC,0.0,1.0,-44.2833,-75.3833,476.0,0.436,0.467910435,0.049251644,0.024053129,0.005364229,0.44479198,0.008628583,0.031,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,1.927132841,2.3805534039999996,2.3805534039999996,4.483986235486964,0.14784917272339287,0.467910435,include,grad_cal,60.0,10.517890930175781,11.407329559326172,10.30076329308355,11.750109672546387,grad_cal,7.9313459396362305,11.10614013671875,8.817221641540527,12.699678640810303,7.0,Chilean Offshore
TEXAS_PSM_RR00091,GeoB7189-1,GC,0.0,1.0,-44.3167,-75.3667,868.0,0.45,0.43600598,0.066957906,0.036321505,0.005716689,0.442174849,0.012823071,0.023,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,1.976742663,2.431740583,2.431740583,6.353591213375434,0.19325754553213167,0.43600598,include,grad_cal,60.0,10.517890930175781,11.407329559326172,10.30076329308355,11.750109672546387,grad_cal,6.473609447479248,11.505127906799316,8.098677635192871,12.699569437783229,7.0,Chilean Offshore
TEXAS_PSM_RR00092,GeoB7197-1,GC,0.0,1.0,-40.9833,-74.55,816.0,0.453,0.448113823,0.069313579,0.039135141,0.005365952,0.425241633,0.012829871,0.024,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,1.915967733,2.354039237,2.354039237,7.2932335212838275,0.20622852491960228,0.448113823,include,grad_cal,55.0,11.224300384521484,12.738773345947266,11.158805236836114,13.318990707397461,grad_cal,3.2364165782928467,10.954663276672363,5.978300094604492,12.190744795694197,7.0,Chilean Offshore
TEXAS_PSM_RR00093,MD07-3084,PC,0.0,1.0,-49.1667,-76.5667,1790.0,0.416,0.45967313,0.071767323,0.035433239,0.005104789,0.417391547,0.010629972,0.022,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,1.870034244,2.298055763,2.298055763,6.941176021183245,0.20784705931800132,0.45967313,include,grad_cal,100.0,8.364309310913086,9.294928550720215,8.254886390587012,10.024190902709961,grad_cal,13.58011245727539,16.055574417114258,14.257479667663574,16.708882485451756,7.0,Chilean Offshore
TEXAS_PSM_RR00094,MD07-3086,PC,0.0,1.0,-48.45,-76.2667,1163.0,0.435,0.431359919,0.055545314,0.027874017,0.004469979,0.470310685,0.010440086,0.023,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,2.047706369,2.52845714,2.52845714,6.235827282410052,0.1545605259577191,0.431359919,include,grad_cal,60.0,9.48779010772705,10.132155418395996,9.250694523787084,10.488100051879883,grad_cal,11.056109428405762,13.047446250915527,11.555109977722168,13.778938968109202,7.0,Chilean Offshore
TEXAS_PSM_RR00095,MD07-3091,PC,0.0,1.0,-44.15,-75.15,1132.0,0.446,0.47188216,0.05389317,0.028766507,0.005436283,0.43091053,0.009111351,0.041,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,1.887822557,2.3278444380000005,2.3278444380000005,5.291576431911289,0.16681117955263322,0.47188216,include,grad_cal,60.0,10.455599784851074,11.3810453414917,10.276987398398344,11.75020980834961,grad_cal,6.473609447479248,11.505127906799316,8.098677635192871,12.699569437783229,7.0,Chilean Offshore
TEXAS_PSM_RR00096,MD07-3094,PC,0.0,1.0,-44.3167,-75.3667,481.0,0.446,0.452606676,0.059614164,0.032470694,0.005369503,0.439707312,0.010231651,0.026,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,1.9404199130000002,2.3903588759999996,2.3903588759999996,6.047243851060331,0.17803352128569255,0.452606676,include,grad_cal,60.0,10.517890930175781,11.407329559326172,10.30076329308355,11.750109672546387,grad_cal,6.473609447479248,11.505127906799316,8.098677635192871,12.699569437783229,7.0,Chilean Offshore
TEXAS_PSM_RR00097,MD07-3105,PC,0.0,1.0,-41.7,-72.76666667,329.0,0.426802798,0.458836394,0.046132743,0.020510631,0.006399058,0.460680409,0.007440765,0.043,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,1.9788358750000001,2.446957049,2.446957049,3.205257867642394,0.13497291981604542,0.458836394,include,grad_cal,10.0,11.708409309387207,12.304349899291992,11.465919746953027,12.473909378051758,grad_cal,0.8305220603942871,0.5716370344161987,0.5107911229133606,2.141401773400759,7.0,Chilean Offshore
TEXAS_PSM_RR00098,MD07-3108,PC,0.0,1.0,-41.7,-72.66666667,458.0,0.449952465,0.454148547,0.056161837,0.028427596,0.008223202,0.443747847,0.009290971,0.062,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,1.9498419069999997,2.4028807249999997,2.4028807249999997,3.4569983809226623,0.17003277080220577,0.454148547,include,all_nan,,,,,,grad_cal,0.8305220603942871,0.8305220603942871,0.0,0.0,7.0,Chilean Offshore
TEXAS_PSM_RR00099,MD07-3114,PC,0.0,1.0,-45.384,-73.467,294.0,0.418754474,0.486397362,0.033106719,0.013984735,0.005504196,0.456644403,0.004362585,0.045,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,1.9216167289999997,2.3826237169999995,2.3826237169999995,2.5407407367034165,0.10240533460811392,0.486397362,include,all_nan,,,,,,nan array,,,,,7.0,Chilean Offshore
TEXAS_PSM_RR00100,MD07-3120,PC,0.0,1.0,-47.88333333,-74.48333333,662.0,0.42097988,0.454660129,0.043181855,0.020159169,0.004867981,0.470762402,0.006368465,0.07,2015,Kaiser2015,,https://doi.org/10.1016/j.orggeochem.2015.10.007,2.006627604,2.483758471,2.483758471,4.141176598676124,0.12507613784014676,0.454660129,include,all_nan,,,,,,nan array,,,,,7.0,Chilean Offshore
